,station_id,num_ebikes_available,is_installed,num_docks_disabled,is_returning,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,num_docks_available,last_reported,station_status,legacy_id,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,332,0,True,0,True,0,0,False,15,2020-08-04 16:55:24+00:00,active,332,True,,,2020-08-04 18:23:40,2020
224,333,0,True,0,True,0,23,False,2,2020-08-04 17:12:19+00:00,active,333,True,,,2020-08-04 18:23:40,2020
225,334,0,True,0,True,0,16,False,3,2020-08-04 18:01:04+00:00,active,334,True,,,2020-08-04 18:23:40,2020
226,335,0,True,0,True,0,5,False,14,2020-08-04 18:06:25+00:00,active,335,True,,,2020-08-04 18:23:40,2020
227,336,0,True,0,True,0,12,False,3,2020-08-04 18:17:39+00:00,active,336,True,,,2020-08-04 18:23:40,2020
228,337,0,True,0,True,0,13,False,2,2020-08-04 18:12:51+00:00,active,337,True,,,2020-08-04 18:23:40,2020
229,338,0,True,0,True,0,3,False,12,2020-08-04 18:17:11+00:00,active,338,True,,,2020-08-04 18:23:40,2020
230,339,0,True,0,True,1,9,False,5,2020-08-04 14:55:13+00:00,active,339,True,,,2020-08-04 18:23:40,2020
231,340,0,True,0,True,0,16,False,3,2020-08-04 17:02:48+00:00,active,340,True,,,2020-08-04 18:23:40,2020
232,341,0,True,0,True,0,4,True,11,2020-08-04 17:54:37+00:00,active,341,True,,,2020-08-04 18:23:40,2020
233,342,0,True,0,True,2,5,False,8,2020-08-04 18:18:24+00:00,active,342,True,,,2020-08-04 18:23:40,2020
234,343,0,True,0,True,1,6,False,8,2020-08-04 09:01:35+00:00,active,343,True,,,2020-08-04 18:23:40,2020
235,344,0,True,0,True,0,0,False,19,2020-08-04 16:04:02+00:00,active,344,True,,,2020-08-04 18:23:40,2020
236,345,0,True,0,True,1,13,False,5,2020-08-04 17:55:02+00:00,active,345,True,,,2020-08-04 18:23:40,2020
237,346,0,True,0,True,0,0,False,15,2020-08-04 17:54:03+00:00,active,346,True,,,2020-08-04 18:23:40,2020
238,347,0,True,0,True,0,4,False,11,2020-08-04 16:34:28+00:00,active,347,True,,,2020-08-04 18:23:40,2020
239,348,0,True,0,True,0,14,False,1,2020-08-04 14:01:45+00:00,active,348,True,,,2020-08-04 18:23:40,2020
240,349,0,True,0,True,0,10,True,7,2020-08-04 01:02:05+00:00,active,349,True,,,2020-08-04 18:23:40,2020
241,350,0,True,0,True,0,5,False,12,2020-08-04 15:58:56+00:00,active,350,True,,,2020-08-04 18:23:40,2020
242,351,0,True,0,True,3,8,False,4,2020-08-04 17:37:51+00:00,active,351,True,,,2020-08-04 18:23:40,2020
243,352,0,True,0,True,1,2,False,12,2020-08-04 18:22:55+00:00,active,352,True,,,2020-08-04 18:23:40,2020
244,353,0,True,0,True,0,8,True,7,2020-08-04 18:21:07+00:00,active,353,True,,,2020-08-04 18:23:40,2020
245,354,0,True,0,True,0,0,False,15,2020-08-04 17:17:00+00:00,active,354,True,,,2020-08-04 18:23:40,2020
246,355,0,True,0,True,0,10,False,7,2020-08-04 18:10:26+00:00,active,355,True,,,2020-08-04 18:23:40,2020
247,356,0,True,0,True,0,12,False,11,2020-08-04 18:20:11+00:00,active,356,True,,,2020-08-04 18:23:40,2020
248,357,0,True,0,True,0,8,False,7,2020-08-04 18:18:39+00:00,active,357,True,,,2020-08-04 18:23:40,2020
249,358,0,True,0,True,0,13,False,6,2020-08-04 17:10:35+00:00,active,358,True,,,2020-08-04 18:23:40,2020
250,359,0,True,0,True,0,6,False,9,2020-08-04 18:17:33+00:00,active,359,True,,,2020-08-04 18:23:40,2020
251,360,0,True,0,True,0,2,False,13,2020-08-04 18:17:13+00:00,active,360,True,,,2020-08-04 18:23:40,2020
252,361,0,True,0,True,0,3,False,16,2020-08-04 18:02:58+00:00,active,361,True,,,2020-08-04 18:23:40,2020
253,362,0,True,0,True,0,16,False,3,2020-08-04 16:39:23+00:00,active,362,True,,,2020-08-04 18:23:40,2020
254,363,0,True,0,True,0,6,False,13,2020-08-04 18:19:44+00:00,active,363,True,,,2020-08-04 18:23:40,2020
255,364,0,True,0,True,0,6,False,13,2020-08-04 16:39:35+00:00,active,364,True,,,2020-08-04 18:23:40,2020
256,365,0,True,0,True,1,10,False,8,2020-08-04 18:12:55+00:00,active,365,True,,,2020-08-04 18:23:40,2020
257,366,0,True,0,True,0,0,False,15,2020-08-04 16:31:46+00:00,active,366,True,,,2020-08-04 18:23:40,2020
258,367,0,True,0,True,0,10,False,9,2020-08-04 18:21:56+00:00,active,367,True,,,2020-08-04 18:23:40,2020
259,368,0,True,0,True,1,3,False,11,2020-08-04 18:06:43+00:00,active,368,True,,,2020-08-04 18:23:40,2020
260,369,0,True,0,True,0,13,False,2,2020-08-04 18:22:40+00:00,active,369,True,,,2020-08-04 18:23:40,2020
261,370,0,True,0,True,0,16,False,3,2020-08-04 18:14:00+00:00,active,370,True,,,2020-08-04 18:23:40,2020
262,371,0,True,0,True,0,13,False,6,2020-08-04 16:52:53+00:00,active,371,True,,,2020-08-04 18:23:40,2020
263,372,0,True,0,True,0,3,False,16,2020-08-04 18:00:15+00:00,active,372,True,,,2020-08-04 18:23:40,2020
264,373,0,True,0,True,0,13,False,2,2020-08-04 16:43:56+00:00,active,373,True,,,2020-08-04 18:23:40,2020
265,374,0,True,0,True,0,16,False,3,2020-08-04 18:09:21+00:00,active,374,True,,,2020-08-04 18:23:40,2020
266,376,0,True,0,True,0,1,False,14,2020-08-04 17:31:31+00:00,active,376,True,,,2020-08-04 18:23:40,2020
267,377,0,True,0,True,0,6,False,13,2020-08-04 16:51:30+00:00,active,377,True,,,2020-08-04 18:23:40,2020
268,378,0,True,0,True,0,13,False,6,2020-08-04 17:38:27+00:00,active,378,True,,,2020-08-04 18:23:40,2020
269,379,0,True,0,True,0,4,False,11,2020-08-04 18:21:45+00:00,active,379,True,,,2020-08-04 18:23:40,2020
270,380,0,True,0,True,0,18,False,0,2020-08-04 18:19:42+00:00,active,380,True,,,2020-08-04 18:23:40,2020
271,381,0,True,0,True,0,14,False,5,2020-08-04 18:20:21+00:00,active,381,True,,,2020-08-04 18:23:40,2020
272,384,0,True,0,True,0,1,True,18,2020-08-04 17:41:29+00:00,active,384,True,,,2020-08-04 18:23:40,2020
273,385,0,True,1,True,1,12,False,1,2020-08-04 18:15:11+00:00,active,385,True,,,2020-08-04 18:23:40,2020
274,386,0,True,0,True,0,9,False,10,2020-08-04 18:19:53+00:00,active,386,True,,,2020-08-04 18:23:40,2020
275,387,0,True,0,True,0,11,False,4,2020-08-04 17:41:26+00:00,active,387,True,,,2020-08-04 18:23:40,2020
276,388,0,True,0,True,0,4,False,7,2020-08-04 11:37:15+00:00,active,388,True,,,2020-08-04 18:23:40,2020
277,389,0,True,0,True,0,13,False,1,2020-08-04 17:32:40+00:00,active,389,True,,,2020-08-04 18:23:40,2020
278,390,0,True,0,True,0,12,False,3,2020-08-04 08:55:36+00:00,active,390,True,,,2020-08-04 18:23:40,2020
279,391,0,True,0,True,0,11,False,4,2020-08-04 16:04:42+00:00,active,391,True,,,2020-08-04 18:23:40,2020
280,392,0,True,0,True,0,8,False,7,2020-08-04 15:35:42+00:00,active,392,True,,,2020-08-04 18:23:40,2020
281,393,0,True,0,True,0,6,False,9,2020-08-04 08:55:15+00:00,active,393,True,,,2020-08-04 18:23:40,2020
282,394,0,True,0,True,0,0,False,14,2020-08-04 08:59:52+00:00,active,394,True,,,2020-08-04 18:23:40,2020
283,395,0,True,0,True,0,11,False,4,2020-08-04 18:15:15+00:00,active,395,True,,,2020-08-04 18:23:40,2020
284,396,0,True,0,True,0,12,False,3,2020-08-04 08:56:09+00:00,active,396,True,,,2020-08-04 18:23:40,2020
285,397,0,True,0,True,0,3,False,12,2020-08-04 15:42:20+00:00,active,397,True,,,2020-08-04 18:23:40,2020
286,398,0,True,0,True,0,4,False,15,2020-08-04 17:54:27+00:00,active,398,True,,,2020-08-04 18:23:40,2020
287,399,0,True,0,True,0,15,False,0,2020-08-04 18:04:42+00:00,active,399,True,,,2020-08-04 18:23:40,2020
288,400,0,True,0,True,1,7,False,19,2020-08-04 16:58:14+00:00,active,400,True,,,2020-08-04 18:23:40,2020
289,401,0,True,0,True,0,9,False,6,2020-08-04 18:22:52+00:00,active,401,True,,,2020-08-04 18:23:40,2020
290,402,0,True,0,True,0,0,False,15,2020-08-04 17:27:23+00:00,active,402,True,,,2020-08-04 18:23:40,2020
291,403,0,True,0,True,1,4,False,10,2020-08-04 18:18:24+00:00,active,403,True,,,2020-08-04 18:23:40,2020
292,404,0,True,0,True,0,3,False,13,2020-08-04 18:13:24+00:00,active,404,True,,,2020-08-04 18:23:40,2020
293,405,0,True,0,True,0,19,False,0,2020-08-04 18:08:04+00:00,active,405,True,,,2020-08-04 18:23:40,2020
294,406,0,True,0,True,0,13,False,2,2020-08-04 12:43:27+00:00,active,406,True,,,2020-08-04 18:23:40,2020
295,407,0,True,0,True,0,6,False,13,2020-08-04 16:51:36+00:00,active,407,True,,,2020-08-04 18:23:40,2020
296,408,0,True,0,True,0,3,False,12,2020-08-04 17:22:49+00:00,active,408,True,,,2020-08-04 18:23:40,2020
297,409,0,True,0,True,0,7,False,12,2020-08-04 17:17:02+00:00,active,409,True,,,2020-08-04 18:23:40,2020
298,410,0,True,0,True,0,16,False,3,2020-08-04 12:11:33+00:00,active,410,True,,,2020-08-04 18:23:40,2020
299,411,0,True,0,True,0,12,False,3,2020-08-04 17:12:25+00:00,active,411,True,,,2020-08-04 18:23:40,2020
300,412,0,True,0,True,0,4,False,15,2020-08-04 18:03:48+00:00,active,412,True,,,2020-08-04 18:23:40,2020
301,413,0,True,0,True,0,11,False,8,2020-08-04 18:21:15+00:00,active,413,True,,,2020-08-04 18:23:40,2020
302,414,0,True,0,True,0,2,False,21,2020-08-04 18:17:57+00:00,active,414,True,,,2020-08-04 18:23:40,2020
303,415,0,True,0,True,0,19,False,0,2020-08-04 16:04:35+00:00,active,415,True,,,2020-08-04 18:23:40,2020
304,416,0,True,0,True,1,10,False,4,2020-08-04 18:20:14+00:00,active,416,True,,,2020-08-04 18:23:40,2020
305,417,0,True,0,True,1,4,False,14,2020-08-04 17:55:34+00:00,active,417,True,,,2020-08-04 18:23:40,2020
306,419,0,True,0,True,0,11,False,4,2020-08-04 18:21:11+00:00,active,419,True,,,2020-08-04 18:23:40,2020
307,420,0,False,0,False,0,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,420,False,,,2020-08-04 18:23:40,1970
308,421,0,True,0,True,1,12,False,6,2020-08-04 12:11:15+00:00,active,421,True,,,2020-08-04 18:23:40,2020
309,422,0,True,0,True,0,14,False,1,2020-08-03 09:00:00+00:00,active,422,True,,,2020-08-04 18:23:40,2020
310,423,0,True,0,True,0,9,False,10,2020-08-04 16:37:39+00:00,active,423,True,,,2020-08-04 18:23:40,2020
311,424,0,True,0,True,0,4,False,15,2020-08-04 17:41:46+00:00,active,424,True,,,2020-08-04 18:23:40,2020
312,425,0,True,0,True,0,0,False,16,2020-08-04 10:32:00+00:00,active,425,True,,,2020-08-04 18:23:40,2020
313,426,0,True,0,True,0,9,False,18,2020-08-04 18:00:09+00:00,active,426,True,,,2020-08-04 18:23:40,2020
314,427,0,True,0,True,0,2,False,17,2020-08-04 17:25:29+00:00,active,427,True,,,2020-08-04 18:23:40,2020
315,428,0,True,0,True,0,16,False,3,2020-08-04 18:06:02+00:00,active,428,True,,,2020-08-04 18:23:40,2020
316,430,0,True,0,True,0,17,False,2,2020-08-04 14:55:40+00:00,active,430,True,,,2020-08-04 18:23:40,2020
317,431,0,True,0,True,0,1,False,14,2020-08-04 16:08:38+00:00,active,431,True,,,2020-08-04 18:23:40,2020
318,432,0,True,0,True,0,7,False,12,2020-08-04 15:44:55+00:00,active,432,True,,,2020-08-04 18:23:40,2020
319,433,0,True,0,True,0,0,False,19,2020-08-04 15:16:13+00:00,active,433,True,,,2020-08-04 18:23:40,2020
320,434,0,True,0,True,0,4,False,15,2020-08-04 15:00:23+00:00,active,434,True,,,2020-08-04 18:23:40,2020
321,435,0,True,0,True,0,14,False,1,2020-08-04 17:45:48+00:00,active,435,True,,,2020-08-04 18:23:40,2020
322,436,0,True,0,True,2,2,False,11,2020-08-04 18:17:16+00:00,active,436,True,,,2020-08-04 18:23:40,2020
323,437,0,True,0,True,1,9,False,9,2020-08-04 17:58:47+00:00,active,437,True,,,2020-08-04 18:23:40,2020
324,440,0,True,0,True,0,12,False,5,2020-08-04 17:57:43+00:00,active,440,True,,,2020-08-04 18:23:40,2020
325,441,0,True,0,True,1,15,False,3,2020-08-04 17:27:35+00:00,active,441,True,,,2020-08-04 18:23:40,2020
326,442,0,True,0,True,0,4,False,11,2020-08-04 12:37:57+00:00,active,442,True,,,2020-08-04 18:23:40,2020
327,443,0,True,0,True,0,2,False,17,2020-08-04 08:56:51+00:00,active,443,True,,,2020-08-04 18:23:40,2020
328,445,0,True,0,True,0,15,False,4,2020-08-04 17:09:46+00:00,active,445,True,,,2020-08-04 18:23:40,2020
329,446,0,True,0,True,1,10,False,1,2020-08-04 18:13:12+00:00,active,446,True,,,2020-08-04 18:23:40,2020
330,447,0,True,0,True,0,0,False,19,2020-08-04 08:59:54+00:00,active,447,True,,,2020-08-04 18:23:40,2020
331,448,0,True,0,True,0,2,False,9,2020-08-04 17:47:51+00:00,active,448,True,,,2020-08-04 18:23:40,2020
332,449,0,False,0,True,0,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,449,True,,,2020-08-04 18:23:40,1970
333,450,0,True,0,True,0,2,False,13,2020-08-04 18:17:02+00:00,active,450,True,,,2020-08-04 18:23:40,2020
334,451,0,True,0,True,2,4,False,9,2020-08-04 17:53:58+00:00,active,451,True,,,2020-08-04 18:23:40,2020
335,452,0,True,0,True,1,6,False,8,2020-08-04 17:42:30+00:00,active,452,True,,,2020-08-04 18:23:40,2020
336,453,0,True,0,True,0,9,False,6,2020-08-04 17:53:58+00:00,active,453,True,,,2020-08-04 18:23:40,2020
337,454,0,True,0,True,0,6,False,9,2020-08-04 18:16:29+00:00,active,454,True,,,2020-08-04 18:23:40,2020
338,455,0,True,0,True,0,10,False,2,2020-08-04 11:54:32+00:00,active,455,True,,,2020-08-04 18:23:40,2020
